,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,SMA_20,SMA_50,SMA_200,RSI,EMA_20,MACD,MACD_Signal,Volatility,BB_Middle,BB_Upper,BB_Lower,ATR,DayOfWeek,Month,Quarter,Target,Prediction,Next_Day_Return,Position_Change,Strategy_Return,Strategy_Equity,Buy_Hold_Equity
2025-03-13,2984.300048828125,2984.300048828125,2988.0,2935.199951171875,2937.10009765625,2366,0.0153788403490984,0.0152617845796355,2914.550012207031,2822.400009765625,2603.97099975586,56.77400025922681,2904.405103003082,28.64199356643576,29.29979176384481,0.010280510017812,2914.550012207031,2975.369732993333,2853.7302914207294,36.94285365513393,3,3,1,1,1,0.003417870524071498,0.0,0.003417870524071498,1.446428823253449,1.5235309081658668
2025-03-14,2994.5,2994.5,3004.800048828125,2986.0,2994.39990234375,1800,0.0034178705240714,0.0034120428795928,2917.980017089844,2829.706010742188,2607.1675,56.76147481866577,2912.9855693837408,32.48608720435686,29.937050851947227,0.01023947516783,2917.980017089844,2988.464527438304,2847.495506741384,36.63572474888393,4,3,1,1,1,0.0018367006177992806,0.0,0.0018367006177992806,1.4490854799667212,1.5263291783261312
2025-03-17,3000.0,3000.0,3001.5,2989.0,2991.0,214,0.0018367006177992,0.0018350159457296,2923.800012207031,2836.528012695313,2610.4659997558592,65.56894998105463,2921.272658013861,35.56637609783502,31.062915901124786,0.0095525650520241,2923.800012207031,3001.2136874828,2846.386336931262,33.392874581473215,0,3,1,1,1,0.011700032552083295,0.0,0.011700032552083295,1.466039827253083,1.5441872793977416
2025-03-18,3035.10009765625,3035.10009765625,3039.199951171875,3004.39990234375,3006.39990234375,428,0.0117000325520832,0.0116321164053355,2928.975012207032,2844.3300146484376,2613.9270007324217,67.95143568659036,2932.113366551231,40.37440081490104,32.92521288388004,0.0092120668445061,2928.975012207032,3021.0361149212767,2836.913909492786,35.300013950892854,1,3,1,1,1,0.000263518388773365,0.0,0.000263518388773365,1.4664261557062384,1.5445942011415728
2025-03-19,3035.89990234375,3035.89990234375,3050.89990234375,3030.89990234375,3035.199951171875,175,0.0002635183887733,0.0002634836739012,2934.800012207031,2852.2800146484374,2617.4920007324217,75.73305970708057,2941.997798531471,43.74506669861466,35.08918364682697,0.0091145607149225,2934.800012207031,3038.337504433332,2831.2625199807303,32.9857177734375,2,3,1,1,1,0.0013505378267197887,0.0,0.0013505378267197887,1.4684066196996108,1.5466802340371464
2025-03-20,3040.0,3040.0,3047.300048828125,3034.39990234375,3047.300048828125,185,0.0013505378267197,0.0013496266707838,2939.800012207031,2859.946015625,2620.9590002441405,89.93707432561469,2951.331341528474,46.21445583138348,37.31423808373828,0.0090368628171265,2939.800012207031,3053.5495579245944,2826.050466489468,30.4000244140625,3,3,1,0,1,-0.007171068693462179,0.0,-0.007171068693462179,1.4578765749598104,1.535588883832046
2025-03-21,3018.199951171875,3018.199951171875,3037.5,3000.89990234375,3034.5,151,-0.0071710686934621,-0.0071969043937131,2943.8300048828123,2867.0200146484376,2624.4225,78.7252764110937,2957.699780542131,45.88346671741874,39.02808381047437,0.0092398957664802,2943.8300048828123,3062.840796037357,2824.819213728268,29.26431710379464,4,3,1,0,1,-0.0016897003505831343,0.0,-0.0016897003505831343,1.4554132003999938,1.5329941987566833
2025-03-24,3013.10009765625,3013.10009765625,3024.300048828125,3006.0,3024.300048828125,137,-0.0016897003505831,-0.0016911295043418,2947.0900146484373,2873.606015625,2627.7175,74.82014388489208,2962.976001219666,44.69443033095922,40.16135311457134,0.009250446771925,2947.0900146484373,3070.075831860192,2824.104197436683,27.585763113839285,0,3,1,1,1,0.003517922794489925,0.0,0.003517922794489925,1.4605332316730824,1.5383871539923102
2025-03-25,3023.699951171875,3023.699951171875,3028.800048828125,3023.699951171875,3026.39990234375,74,0.0035179227944899,0.0035117493782604,2953.050012207031,2879.910014648437,2630.9844995117187,75.3983017689335,2968.759234548448,44.09908323932723,40.94889913952252,0.008471100691126,2953.050012207031,3078.8660181972373,2827.234006216825,26.635759626116077,1,3,1,0,1,-0.000926033956193284,0.0,-0.000926033956193284,1.4591807283064044,1.5369625552499417
2025-03-26,3020.89990234375,3020.89990234375,3033.199951171875,3019.5,3033.199951171875,83,-0.0009260339561932,-0.0009264629905246,2958.2550048828125,2886.8580126953125,2634.562999267578,74.26706656214853,2973.7250124337147,42.906723836638776,41.34046407894577,0.0084795501909421,2958.2550048828125,3086.34923725825,2830.160772507375,26.55718122209821,2,3,1,1,1,0.013009384653107636,0.0,0.013009384653107636,1.478163771679344,1.5569574923286114
2025-03-27,3060.199951171875,3060.199951171875,3065.0,3025.5,3025.5,124359,0.0130093846531076,0.0129254894419038,2967.1050048828124,2894.51201171875,2638.325499267578,82.08834612981883,2981.9607208849684,44.61862023578897,41.996095310314416,0.0082233592124318,2967.1050048828124,3097.7968398741205,2836.4131698915044,27.792898995535715,3,3,1,1,1,0.008594225621777918,0.0,0.008594225621777918,1.4908674446390946,1.570338336301201
2025-03-28,3086.5,3086.5,3094.89990234375,3066.800048828125,3069.699951171875,31206,0.0085942256217779,0.0085575055020983,2979.5900024414063,2901.99201171875,2642.220499267578,88.34838660243088,2991.9168427054474,47.54938489678807,43.10675322760915,0.0069598751692498,2979.5900024414063,3105.488850510619,2853.691154372193,27.778599330357142,4,3,1,1,1,0.011760910036651584,0.0,0.011760910036651584,1.5084014025320676,1.5888069442015444
2025-03-31,3122.800048828125,3122.800048828125,3132.5,3086.0,3091.0,3438,0.0117609100366515,0.0116922880481929,2991.220007324219,2909.5200146484376,2646.1544995117188,88.97142748353886,3004.3819099552265,52.19942509443763,44.92528760097484,0.0063323447280404,2991.220007324219,3125.0725307167604,2857.3674839316773,28.50716727120536,0,3,1,0,1,-0.0012489260994595908,0.0,-0.0012489260994595908,1.5065175206519839,1.5868226417419284
2025-04-01,3118.89990234375,3118.89990234375,3149.5,3104.0,3129.699951171875,1721,-0.0012489260994595,-0.0012497066576345,3001.6849975585938,2917.01201171875,2650.247999267578,86.39672159665992,3015.2883854208003,54.93663094176918,46.92755626913372,0.0063959408440792,3001.6849975585938,3141.2734084136923,2862.096586703495,29.6785888671875,1,4,2,1,1,0.006733143306144385,0.0,0.006733143306144385,1.516661119011751,1.5975069459902114
2025-04-02,3139.89990234375,3139.89990234375,3168.60009765625,3117.39990234375,3120.699951171875,5946,0.0067331433061443,0.0067105769351938,3012.914990234375,2924.710009765625,2654.290499267578,84.91916952757484,3027.156148937272,58.130320640485024,49.16810914340398,0.0064244816417117,3012.914990234375,3159.218306699744,2866.6116737690063,29.564313616071427,2,4,2,0,1,-0.013662824828182485,0.0,-0.013662824828182485,1.4959392438189782,1.5756804884253424
2025-04-03,3097.0,3097.0,3166.89990234375,3052.0,3150.0,5516,-0.0136628248281824,-0.0137570201865,3021.9349853515623,2931.2980078125,2658.213499755859,70.0587084148728,3033.8079442765797,56.5478309509117,50.64405350490553,0.0074909922823552,3021.9349853515623,3165.4536700242197,2878.4163006789054,36.30716378348215,3,4,2,0,1,-0.02744591540200192,0.0,-0.02744591540200192,1.4548818218865878,1.5324344950394353
2025-04-04,3012.0,3012.0,3127.699951171875,3011.0,3110.5,3247,-0.0274459154020019,-0.0278295910534185,3027.2999877929688,2936.276005859375,2661.6215002441404,51.7910447761194,3031.730997202619,47.88294209496735,50.09183122291789,0.0100451654648502,3027.2999877929688,3159.9789804657885,2894.620995120149,43.75001743861607,4,4,2,0,1,-0.020152706232362205,0.0,-0.020152706232362205,1.4255620159273035,1.5015517928405673
2025-04-07,2951.300048828125,2951.300048828125,3050.800048828125,2949.699951171875,3016.39990234375,4424,-0.0201527062323622,-0.0203585421452193,3030.314990234375,2939.756005859375,2664.6090002441406,38.380465492272606,3024.070906881239,35.70637560899331,47.21474010013298,0.0111135477196636,3030.314990234375,3152.2590205063034,2908.3709599624462,48.171456473214285,0,4,2,1,1,0.00579400712659317,0.0,0.00579400712659317,1.4338217324069868,1.5102517946292342
2025-04-08,2968.39990234375,2968.39990234375,3014.5,2968.39990234375,2994.0,3213,0.0057940071265931,0.0057772864227977,3033.089990234375,2944.37400390625,2667.869000244141,41.04536780452162,3018.768906449097,27.12351125673877,43.19649433145414,0.011065892360765,3033.089990234375,3145.973077130513,2920.2069033382363,51.25716727120536,1,4,2,1,1,0.029679322380616213,0.0,0.029679322380616213,1.4763765898394274,1.5550750445179395
2025-04-09,3056.5,3056.5,3090.39990234375,2965.800048828125,2965.800048828125,2175,0.0296793223806162,0.0292474162714175,3038.9599853515624,2950.168002929688,2671.5015002441405,51.78997651291472,3022.3623439301355,27.117873058670284,39.98077007689737,0.0126983436616767,3038.9599853515624,3143.1380722544773,2934.781898448648,59.2357177734375,2,4,2,1,1,0.0322918210933667,0.0,0.0322918210933667,1.524051478544957,1.6052912496422722
2025-04-10,3155.199951171875,3155.199951171875,3167.0,3072.10009765625,3073.89990234375,3456,0.0322918210933667,0.0317813994640908,3047.50498046875,2957.89,2675.6944995117187,62.73708160600828,3035.0135446198246,34.67792045499209,38.92020015251632,0.0141174752424528,3047.50498046875,3160.4705389537426,2934.5394219837576,64.33571079799107,3,4,2,1,1,0.02123478734687345,0.0,0.02123478734687345,1.5564143875975474,1.6393792679582226
2025-04-11,3222.199951171875,3222.199951171875,3235.0,3182.10009765625,3182.10009765625,862,0.0212347873468734,0.0210124709703548,3058.889978027344,2965.8739990234376,2680.309499511719,67.43370606475976,3052.8408214343053,45.5505738799734,40.24627489800773,0.0147030300894893,3058.889978027344,3193.2361327443864,2924.543823310301,68.72856794084821,4,4,2,0,1,-0.005400007016144959,0.0,-0.005400007016144959,1.5480097389844916,1.6305266084091257
2025-04-14,3204.800048828125,3204.800048828125,3228.800048828125,3194.5,3215.5,263,-0.0054000070161449,-0.0054146397557367,3069.12998046875,2973.72,2684.71099975586,64.92993385459604,3067.3131288051454,52.16191328374862,42.62940257515592,0.014841594645887,3069.12998046875,3215.278276001236,2922.981684936264,70.05714634486607,0,4,2,1,1,0.004337213595847489,0.0,0.004337213595847489,1.5547237878709195,1.637598550583509
2025-04-15,3218.699951171875,3218.699951171875,3218.699951171875,3214.0,3216.0,390,0.0043372135958474,0.0043278349931827,3078.309973144532,2981.4160009765624,2689.1659997558595,66.01360878748336,3081.7309214115007,57.85612396331635,45.674746852788005,0.0147159671771822,3078.309973144532,3237.904517481337,2918.715428807726,70.07142857142857,1,4,2,1,1,0.03352289685936416,0.0,0.03352289685936416,1.6068426330565162,1.6924955978917642
2025-04-16,3326.60009765625,3326.60009765625,3334.89990234375,3238.300048828125,3238.300048828125,1874,0.0335228968593641,0.0329732545719371,3092.8449829101564,2990.882001953125,2694.1609997558594,69.41126241916977,3105.051795339572,70.26549018152218,50.592895518534846,0.0161906266310195,3092.8449829101564,3285.668070582073,2900.02189523824,75.22141810825893,2,4,2,0,1,-0.005380913232397977,0.0,-0.005380913232397977,1.5981963522699212,1.683388425933293
2025-04-17,3308.699951171875,3308.699951171875,3345.0,3287.800048828125,3345.0,824,-0.0053809132323979,-0.0053954424898931,3106.27998046875,2999.6239990234376,2699.0894995117187,66.39126107736678,3124.446857799792,77.75924986163,56.02616638715388,0.0163333990169756,3106.27998046875,3319.919776598064,2892.6401843394365,76.82856096540179,3,4,2,1,1,0.029467767231497577,0.0,0.029467767231497577,1.6452916303688396,1.7329941242288924
2025-04-21,3406.199951171875,3406.199951171875,3418.5,3342.199951171875,3342.199951171875,78,0.0294677672314975,0.0290419378469472,3125.67998046875,3010.627998046875,2704.3214990234374,69.17455360918471,3151.2804857399897,90.52206157839146,62.9253454254014,0.0170114651753522,3125.67998046875,3373.392045531545,2877.9679154059545,81.34999302455357,0,4,2,0,0,-0.0015853157246075167,1.0,-0.001,1.6436463387384708,1.7302467813931
2025-04-22,3400.800048828125,3400.800048828125,3485.60009765625,3361.699951171875,3422.199951171875,785,-0.0015853157246075,-0.0015865736672474,3145.064978027344,3021.297998046875,2709.3829992675783,69.03445235827392,3175.044253653145,99.05906360167046,70.15208906065521,0.0170089323988683,3145.064978027344,3415.334737414832,2874.795218639856,86.95000348772321,1,4,2,0,1,-0.03660903264303972,1.0,-0.03760903264303972,1.581830389931243,1.6669041204925656
2025-04-23,3276.300048828125,3276.300048828125,3370.300048828125,3256.199951171875,3321.199951171875,331,-0.0366090326430397,-0.0372959606271875,3157.6949829101563,3028.537998046875,2713.9884997558597,58.08057973580159,3184.687662717429,94.68709580108634,75.05909040874144,0.0195235994590857,3157.6949829101563,3427.6930772834203,2887.6968885368924,93.62142508370536,2,4,2,1,1,0.017000869988021305,0.0,0.017000869988021305,1.6087228827335651,1.6952429407275567
2025-04-24,3332.0,3332.0,3353.89990234375,3304.89990234375,3305.39990234375,560,0.0170008699880213,0.0168579725115056,3173.249987792969,3036.927998046875,2718.847999267578,63.71382198702247,3198.7174091252928,94.6260106285722,78.97247445270759,0.0196866778204364,3173.249987792969,3445.897936413088,2900.6020391728493,90.95713588169644,3,4,2,0,1,-0.014885983690351101,0.0,-0.014885983690351101,1.5847754601388986,1.6700075819607034
2025-04-25,3282.39990234375,3282.39990234375,3355.5,3266.10009765625,3355.5,162,-0.0148859836903511,-0.0149978919102349,3184.3599853515625,3044.39599609375,2723.3989990234377,66.45969895858288,3206.687170384193,89.5430898327586,81.08659752871779,0.0200808216847908,3184.3599853515625,3455.71721566788,2913.002755035245,89.00713239397321,4,4,2,1,1,0.015263252238240987,0.0,0.015263252238240987,1.608964287727973,1.6954973289239446
2025-04-28,3332.5,3332.5,3332.5,3284.5,3284.5,1300,0.0152632522382409,0.0151479406763654,3196.6599853515627,3052.527998046875,2727.9864990234373,73.5076423418348,3218.669344633318,88.53689939456808,82.57665790188784,0.0202212107452857,3196.6599853515627,3471.617640587308,2921.7023301158174,85.36427525111607,0,4,2,0,1,-0.0041110131048387455,0.0,-0.0041110131048387455,1.6023498144559059,1.6885271171855192
2025-04-29,3318.800048828125,3318.800048828125,3340.0,3299.89990234375,3340.0,1278,-0.0041110131048387,-0.0041194865501492,3206.4599853515624,3061.2319970703124,2732.5104992675783,71.69928677930677,3228.2056021756803,85.64673244045662,83.19067280960161,0.0202135242176269,3206.4599853515624,3484.290012035172,2928.629958667953,83.71428571428571,1,4,2,0,1,-0.004158144095784855,0.0,-0.004158144095784855,1.595687013035544,1.6815059781226216
2025-04-30,3305.0,3305.0,3318.699951171875,3268.0,3318.699951171875,207,-0.0041581440957848,-0.0041668132169278,3215.764990234375,3068.6999951171874,2736.920999755859,66.9485722887273,3235.5193543494247,81.30546688680988,82.81363162504326,0.020257962584407,3215.764990234375,3493.713089038344,2937.8168914304065,78.44287109375,2,4,2,0,1,-0.02874432677760963,0.0,-0.02874432677760963,1.5498200640980626,1.6331722208089607
2025-05-01,3210.0,3210.0,3275.0,3198.60009765625,3272.89990234375,2131,-0.0287443267776096,-0.029165536161725,3219.269995117188,3074.5119970703126,2740.6590002441408,53.75651479453733,3233.0889396494795,69.39928485034216,80.13076227010303,0.0214414844914004,3219.269995117188,3494.948665465455,2943.59132476892,78.15000697544643,3,5,2,1,1,0.006822399484034181,0.0,0.006822399484034181,1.560393555703711,1.6443143741255468
2025-05-02,3231.89990234375,3231.89990234375,3257.0,3225.0,3239.89990234375,1349,0.0068223994840341,0.0067992322278356,3226.014990234375,3080.3499951171875,2744.544499511718,50.708749852384656,3232.9756980013144,61.02720526685198,76.31005086945282,0.0211755852595418,3226.014990234375,3495.6321175099847,2956.397862958765,75.80714634486607,4,5,2,1,1,0.024567637885936522,0.0,0.024567637885936522,1.5987287395397887,1.6847112942397036
2025-05-05,3311.300048828125,3311.300048828125,3315.699951171875,3239.699951171875,3242.699951171875,244,0.0245676378859365,0.0242707069040356,3240.979992675781,3087.823994140625,2748.8419995117188,57.13519752058168,3240.43515998482,60.10633174843451,73.06930704524916,0.0205074648409901,3240.979992675781,3493.2479066438555,2988.7120787077074,79.34286063058036,0,5,2,1,1,0.03022977442079,0.0,0.03022977442079,1.6470579486961103,1.735639736628727
2025-05-06,3411.39990234375,3411.39990234375,3430.89990234375,3356.800048828125,3365.5,2357,0.03022977442079,0.0297818593243955,3263.9849853515625,3097.093994140625,2753.9214990234377,61.57356724686584,3256.717516399956,66.68505070535457,71.79245577727025,0.0203557785175991,3263.9849853515625,3487.275972733248,3040.693997969877,86.89285714285714,1,5,2,0,0,-0.008794043752944014,1.0,-0.001,1.6454108907474143,1.7203764448454657
2025-05-07,3381.39990234375,3381.39990234375,3418.699951171875,3364.699951171875,3418.699951171875,1080,-0.008794043752944,-0.0088329395578821,3284.6349853515626,3106.6319921875,2758.868498535156,53.63104940336646,3268.592029346984,68.68621170345023,71.17120696250625,0.0206776950544537,3284.6349853515626,3465.112060964485,3104.15790973864,82.45000348772321,2,5,2,0,1,-0.025078312869389552,1.0,-0.026078312869389553,1.6025013507398023,1.677232306108503
2025-05-08,3296.60009765625,3296.60009765625,3390.0,3288.699951171875,3390.0,200,-0.0250783128693895,-0.025398132101867,3296.639990234375,3114.2279931640624,2763.328498535156,49.26355099747003,3271.259464424057,62.706667248784925,69.47829901976199,0.0211009696769525,3296.639990234375,3441.685950231737,3151.594030237013,85.60001046316964,3,5,2,1,1,0.011769642522029056,0.0,0.011769642522029056,1.6213622187790784,1.6969727307777986
2025-05-09,3335.39990234375,3335.39990234375,3335.5,3299.0,3299.0,216,0.011769642522029,0.011700918988177,3305.6499877929687,3123.2719921875,2767.9389978027343,45.35919706237336,3277.368077559266,60.40237419243704,67.663114054297,0.0201293604886019,3305.6499877929687,3435.269280498061,3176.030695087876,80.53571428571429,4,5,2,0,1,-0.03459852063396052,0.0,-0.03459852063396052,1.5652654845975265,1.6382599847367147
2025-05-12,3220.0,3220.0,3300.699951171875,3205.0,3300.699951171875,886,-0.0345985206339605,-0.0352112233703022,3305.539990234375,3130.9359912109376,2772.2794982910154,39.642521777002266,3271.90445112505,48.70298002465779,63.871087248369165,0.0213010271207619,3305.539990234375,3435.46084448529,3175.61913598346,80.99998256138393,0,5,2,1,1,0.0063043629901009535,0.0,0.0063043629901009535,1.5751334863883055,1.6485881703526521
2025-05-13,3240.300048828125,3240.300048828125,3251.39990234375,3223.5,3232.0,2424,0.0063043629901009,0.0062845736230977,3307.314990234375,3137.9379931640624,2776.580998535156,47.6580784350597,3268.8945080491526,40.60114541197845,59.21709888109103,0.0213003844198049,3307.314990234375,3432.3177156061565,3182.312264862593,72.91425432477679,1,5,2,0,1,-0.01817737419276233,0.0,-0.01817737419276233,1.546501695602675,1.6186211662903907
2025-05-14,3181.39990234375,3181.39990234375,3233.0,3171.699951171875,3233.0,3518,-0.0181773741927623,-0.0183446123932906,3305.449987792969,3143.3739892578124,2780.6014978027342,40.243577625856766,3260.5616884581623,29.09227589147349,53.19213428316752,0.0216930975947247,3305.449987792969,3436.9629696957763,3173.9370058901613,72.27141462053571,2,5,2,1,1,0.012353067842610033,0.0,0.012353067842610033,1.5656057359671662,1.6386161033690605
2025-05-15,3220.699951171875,3220.699951171875,3228.10009765625,3125.0,3151.0,652,0.01235306784261,0.012277391287757,3300.15498046875,3149.481987304688,2784.6799975585936,45.94878719939675,3256.765332526135,22.878866049544285,47.12948063644288,0.0204327352632658,3300.15498046875,3436.520515126137,3163.7894458113637,73.25,3,5,2,0,1,-0.012016006383268829,0.0,-0.012016006383268829,1.5467934074501024,1.6189264818112508
2025-05-16,3182.0,3182.0,3228.10009765625,3173.89990234375,3227.699951171875,199,-0.0120160063832688,-0.0120887821582857,3293.8199829101563,3154.7899853515623,2788.457497558594,39.96799904179392,3249.644824666503,14.662906495295374,40.63616580821338,0.0205539841838663,3293.8199829101563,3439.937343422921,3147.702622397392,73.54286411830357,4,5,2,1,1,0.01473912707220304,0.0,0.01473912707220304,1.5695917920369553,1.6427880449472214
2025-05-19,3228.89990234375,3228.89990234375,3241.0,3228.300048828125,3234.39990234375,266,0.014739127072203,0.0146315617961965,3284.95498046875,3161.273984375,2792.4269970703126,44.26144536442676,3247.669117778622,11.800105248074942,34.86895369618569,0.019619251043682,3284.95498046875,3423.691716152451,3146.2182447850487,74.89285714285714,0,5,2,1,1,0.015918779782261305,0.0,0.015918779782261305,1.5945777781224364,1.6689392260636677
2025-05-20,3280.300048828125,3280.300048828125,3293.199951171875,3207.5,3219.0,356,0.0159187797822613,0.0157934048016337,3278.92998046875,3169.0599853515623,2796.6999975585936,48.49555600827384,3250.776825497622,13.522992249739673,30.599761406896487,0.0200472719321802,3278.92998046875,3406.500819166888,3151.359141770612,77.38570731026786,1,5,2,1,1,0.008840654686561367,0.0,0.008840654686561367,1.6086748896296812,1.6836937414541535
2025-05-21,3309.300048828125,3309.300048828125,3317.5,3290.199951171875,3293.39990234375,979,0.0088406546865613,0.0088018049027029,3280.57998046875,3176.98798828125,2801.237998046875,56.577036282178696,3256.350465814813,17.032114632813773,27.886232052079947,0.0183775990507465,3280.57998046875,3408.859272164982,3152.300688772518,72.44285365513393,2,5,2,0,1,-0.0051370379685032885,0.0,-0.0051370379685032885,1.6004110656426758,1.6750445427769722
2025-05-22,3292.300048828125,3292.300048828125,3328.0,3282.699951171875,3327.300048828125,1210,-0.0051370379685032,-0.0051502779102344,3278.5949829101564,3184.0519873046874,2805.7539978027344,54.02667774305915,3259.7742356256044,18.231203512626053,25.95522634418917,0.0180046273979796,3278.5949829101564,3404.7348605802845,3152.4551052400284,72.32142857142857,3,5,2,1,1,0.021656607165408293,0.0,0.021656607165408293,1.6350705393944716,1.7113203244244541
2025-05-23,3363.60009765625,3363.60009765625,3363.60009765625,3323.5,3328.0,47,0.0216566071654082,0.0214254345039647,3282.654992675781,3191.63798828125,2810.619498291016,53.5247387062285,3269.6624129618563,24.650650792071247,25.69431123376559,0.0183135088633589,3282.654992675781,3414.412541181141,3150.897444170421,71.42857142857143,4,5,2,0,1,-0.0191758824257805,0.0,-0.0191758824257805,1.6037166189731857,1.6785042470904423
2025-05-27,3299.10009765625,3299.10009765625,3341.0,3296.300048828125,3332.5,189,-0.0191758824257805,-0.0193621244061215,3280.984997558594,3197.729990234375,2815.0039990234377,42.05013197354723,3272.46600198037,24.253914036171864,25.40623179424685,0.0185571357376035,3280.984997558594,3410.916464589256,3151.0535305279323,67.69287109375,1,5,2,0,1,-0.0016671212867737095,0.0,-0.0016671212867737095,1.6010430288597428,1.6757059769301779
2025-05-28,3293.60009765625,3293.60009765625,3293.60009765625,3293.60009765625,3293.60009765625,127758,-0.0016671212867737,-0.0016685124798728,3279.725,3203.6019921875,2819.3114990234376,43.56117410977093,3274.478772997121,23.227936076009428,24.970572650599365,0.0185390310108582,3279.725,3408.5968619923383,3150.853138007661,64.22858537946429,2,5,2,1,1,0.007135049581982633,0.0,0.007135049581982633,1.6124665502535447,1.6876622221603994
2025-05-29,3317.10009765625,3317.10009765625,3328.800048828125,3242.39990234375,3283.699951171875,24370,0.0071350495819826,0.0071097155507132,3280.3300048828123,3209.2419921875,2823.585,51.651893634166,3278.5379467741805,24.03404524025791,24.78326716853108,0.0185846091914559,3280.3300048828123,3409.813632415341,3150.846377350283,63.164306640625,3,5,2,0,1,-0.008501460457109866,0.0,-0.008501460457109866,1.5987582296381517,1.6733146285137446
2025-05-30,3288.89990234375,3288.89990234375,3318.0,3270.89990234375,3315.10009765625,2213,-0.0085014604571098,-0.0085378040007891,3284.275,3214.3019921875,2827.6959997558592,46.18790209723027,3279.524799685568,22.14213176577732,24.255040087980326,0.0174323510416585,3284.275,3409.473301965406,3159.0766980345943,63.75003487723215,4,5,2,1,1,0.024841192416430236,0.0,0.024841192416430236,1.6384732904479444,1.714881759173882
2025-06-02,3370.60009765625,3370.60009765625,3380.800048828125,3296.89990234375,3296.89990234375,976,0.0248411924164302,0.0245376663589512,3291.210009765625,3220.913994140625,2832.352000732422,63.06837200512855,3288.1986375875376,26.924925886018627,24.789017247587985,0.0181791678580671,3291.210009765625,3419.520000182109,3162.9000193491406,61.000052315848215,0,6,2,0,1,-0.006052378179944973,0.0,-0.006052378179944973,1.6285566304564147,1.7045026462334725
2025-06-03,3350.199951171875,3350.199951171875,3390.0,3331.300048828125,3385.10009765625,6410,-0.0060523781799449,-0.0060707680599799,3293.1550048828126,3227.553994140625,2836.8375,59.53494302969505,3294.10352459557,28.737930381630576,25.578799874396505,0.0174774703511734,3293.1550048828126,3423.90341591527,3162.406593850355,62.95005580357143,1,6,2,1,1,0.006954823344193173,0.0,0.006954823344193173,1.6398829541272535,1.7163571610277362
2025-06-04,3373.5,3373.5,3380.0,3344.0,3355.0,207,0.0069548233441931,0.0069307501125834,3291.260009765625,3234.7619921875,2841.2119995117187,67.76399618911731,3301.665093681706,31.68957107095912,26.80095411370903,0.016132967228255,3291.260009765625,3415.740902846607,3166.779116684643,60.62147739955357,2,6,2,0,1,-0.0067585738337409,0.0,-0.0067585738337409,1.6287996841030914,1.7047570344298604
2025-06-05,3350.699951171875,3350.699951171875,3400.0,3343.699951171875,3371.5,731,-0.0067585738337409,-0.0067815164251042,3289.725012207032,3241.3019921875,2845.4564990234376,62.39983121623976,3306.335080109341,31.82216804558584,27.805196900084397,0.016083799841018,3289.725012207032,3410.219058861382,3169.2309655526806,57.278616768973215,3,6,2,0,1,-0.008356462950437349,0.0,-0.008356462950437349,1.6151886798892,1.6905112954321497
2025-06-06,3322.699951171875,3322.699951171875,3364.300048828125,3306.0,3364.300048828125,81,-0.0083564629504373,-0.0083915739261592,3291.0300048828126,3247.3379931640625,2849.513498535156,63.70007307567778,3307.893639258154,29.32979054085672,28.110115628238862,0.0151364502095986,3291.0300048828126,3412.399724732659,3169.6602850329664,57.57146344866072,4,6,2,1,1,0.002829068715957783,0.0,0.002829068715957783,1.6197581596538435,1.6952938680520302
2025-06-09,3332.10009765625,3332.10009765625,3334.60009765625,3290.0,3315.60009765625,1887,0.0028290687159577,0.0028250744326858,3290.8650146484374,3252.77599609375,2853.6319995117187,60.84033441042212,3310.199016248449,27.79269973059581,28.046632448710252,0.0149166424346186,3290.8650146484374,3411.9894939355427,3169.740535361332,56.54289899553572,0,6,2,0,1,-0.0033613021770798612,0.0,-0.0033613021770798612,1.6143136630254562,1.6895954730825569
2025-06-10,3320.89990234375,3320.89990234375,3344.300048828125,3302.0,3302.0,65,-0.0033613021770798,-0.0033669640443006,3295.910009765625,3257.463994140625,2857.8419995117188,54.65807227957229,3311.2181482575256,25.37823750696589,27.512953460361384,0.0125436814705114,3295.910009765625,3412.942724225091,3178.87729530616,53.44290597098215,1,6,2,1,1,0.0001204933891842952,0.0,0.0001204933891842952,1.6145081771499206,1.6897990581674591
2025-06-11,3321.300048828125,3321.300048828125,3356.0,3321.300048828125,3328.0,2106,0.0001204933891842,0.0001204861304389,3299.960009765625,3261.433994140625,2861.9065002441407,51.47347316619261,3312.178329264249,23.22927465806697,26.656217699902506,0.0124982295921818,3299.960009765625,3414.4688037588244,3185.4512157724253,53.292916434151785,2,6,2,1,1,0.01794473628983151,0.0,0.01794473628983151,1.6434801006266524,1.7201220566490798
2025-06-12,3380.89990234375,3380.89990234375,3395.89990234375,3353.39990234375,3363.0,1818,0.0179447362898315,0.0177856301025344,3309.935009765625,3266.673994140625,2866.2225,59.84878296338713,3318.7232409861062,26.035297496694056,26.53203365926082,0.0121388430474629,3309.935009765625,3415.35448082453,3204.51553870672,55.38575962611607,3,6,2,1,1,0.014877710160320134,0.0,0.014877710160320134,1.6679313212180296,1.7457135340482786
